timestamp,x,y,z
2026-08-01 00:00:31,18000.11514309431,-1499.8364329781568,52000.389443746775
2026-08-01 00:00:32,18000.663916273075,-1499.7565302176802,51999.70729852164
2026-08-01 00:00:33,18000.206176764183,-1499.9847909025968,51999.890846600436
2026-08-01 00:00:34,18000.142742189168,-1500.387605203702,52000.30026018727
2026-08-01 00:00:35,17999.431810047245,-1499.8501595761404,52000.798943137364
2026-08-01 00:00:36,18000.217991372072,-1500.3721879825414,51999.51095233912
2026-08-01 00:00:37,18000.13095138399,-1499.4950281344816,52000.3381957261
2026-08-01 00:00:38,18000.14684187819,-1500.7264362340918,51999.855165249326
2026-08-01 00:00:39,18000.849710263137,-1501.2632536594563,51999.781914272375
2026-08-01 00:00:40,18000.01414496697,-1499.7255833845904,51999.69294893993
2026-08-01 00:00:41,18000.019793369334,-1500.8531108613481,51999.72788094626
2026-08-01 00:00:42,17999.771877793028,-1500.1391351071406,52000.36314414999
2026-08-01 00:00:43,17999.851115683858,-1500.822677146154,51999.98771400005
2026-08-01 00:00:44,17999.908021197523,-1500.364140499289,52000.51470234335
2026-08-01 00:00:45,17999.99363172505,-1499.956214353005,51999.90090118735
2026-08-01 00:00:46,17999.134602827777,-1500.0859572438872,52000.08418197169
2026-08-01 00:00:47,18000.55546680264,-1499.6030588289984,51999.56040544122
2026-08-01 00:00:48,17999.8261130337,-1500.2801445528844,51999.956839853716
2026-08-01 00:00:49,17999.59489771273,-1500.7667512533214,52000.02179996416
2026-08-01 00:00:50,17998.967703427923,-1499.4721493998125,52000.66173823953
2026-08-01 00:00:51,18000.08174737662,-1500.0892702355654,51999.78577387992
2026-08-01 00:00:52,17999.81540606723,-1500.3325473911234,52000.80983916411
2026-08-01 00:00:53,17999.670159786816,-1499.8910951754544,51999.86491277075
2026-08-01 00:00:54,17999.774943122113,-1499.8774318799094,51999.21356993332
2026-08-01 00:00:55,17999.295409096943,-1500.137323606469,51999.006180171
2026-08-01 00:00:56,17999.871963698446,-1499.8485970668444,51999.66083962799
2026-08-01 00:00:57,18000.621671272882,-1500.2375360600088,52000.095538786634
2026-08-01 00:00:58,18000.053050010796,-1499.8599312458261,52000.1437054595
2026-08-01 00:00:59,17999.933470555377,-1499.7251697873403,52000.4221089463
2026-08-01 00:01:00,17999.710742778432,-1499.684410981565,51999.94634445548
2026-08-01 00:01:01,17999.62482073141,-1499.5652860211583,51999.54713272655
2026-08-01 00:01:02,17999.931183373417,-1499.9496642399274,51999.46774936654
2026-08-01 00:01:03,18000.33085807289,-1499.0760789744904,51999.371151863554
2026-08-01 00:01:04,18000.624403169906,-1499.9024664050917,52000.563005847405
2026-08-01 00:01:05,18000.18626913685,-1500.1318606938478,52000.9703922259
2026-08-01 00:01:06,18000.29043921974,-1499.8988109798577,51998.68725093196
2026-08-01 00:01:07,18000.382799760853,-1500.207310975727,51999.57101116158
2026-08-01 00:01:08,17999.94216510958,-1499.825289662788,52000.3813663485
2026-08-01 00:01:09,17999.40264426773,-1499.875798636959,52000.20405494271
2026-08-01 00:01:10,17999.548914107923,-1499.7412998421069,51999.83507356747
2026-08-01 00:01:11,17999.452616243354,-1499.5211545259651,52000.22914830986
2026-08-01 00:01:12,18000.10137470611,-1500.2274492316549,52000.7754628966
2026-08-01 00:01:13,18000.11395843606,-1500.3014029352805,51999.84312936391
2026-08-01 00:01:14,18000.59193975709,-1499.6553473591403,51999.84663387995
2026-08-01 00:01:15,17999.668116984434,-1499.7372750518973,52000.95287154035
2026-08-01 00:01:16,17999.859538066627,-1499.8241875034187,51999.738549903646
2026-08-01 00:01:17,18000.406539522002,-1500.049612430431,51999.69669509741
2026-08-01 00:01:18,18000.782734223954,-1499.8774257341424,52000.64065403548
2026-08-01 00:01:19,18000.206886174834,-1500.1039782704725,52000.105701488814
2026-08-01 00:01:20,17999.713485542463,-1499.7956487221688,51999.607586764345
2026-08-01 00:01:21,17999.76036675571,-1499.3463007449393,52000.16311786716
2026-08-01 00:01:22,17999.625331694067,-1499.443352684787,52000.426275132275
2026-08-01 00:01:23,17999.317132585875,-1500.777533323418,51999.87001980698
2026-08-01 00:01:24,18000.41330175554,-1500.3611019646414,51999.66306341694
2026-08-01 00:01:25,18000.258205159796,-1499.2566470184945,51999.67367701231
2026-08-01 00:01:26,17999.34452304058,-1500.2507885585085,51999.393233502626
2026-08-01 00:01:27,18000.51870439338,-1500.032071151928,51999.71867466561
2026-08-01 00:01:28,17999.784455517605,-1499.9598019384096,51999.86237955588
2026-08-01 00:01:29,17998.697954484287,-1500.221600512064,51999.623650103844
2026-08-01 00:01:30,17999.47281351136,-1498.795699088644,52000.15865802482
2026-08-01 00:01:31,18000.287547772918,-1499.1555018439037,52000.04164968496
2026-08-01 00:01:32,17999.92676253633,-1499.246502306191,51999.52340721805
2026-08-01 00:01:33,18000.103093189013,-1499.6689094862745,52001.013427962505
2026-08-01 00:01:34,18000.63360158925,-1500.5031600301006,51999.64604516257
2026-08-01 00:01:35,18001.157872180287,-1499.9252980497456,51999.26923345767
2026-08-01 00:01:36,18000.143641878105,-1500.598005966472,51999.86059046811
2026-08-01 00:01:37,17998.884359297077,-1498.936614801368,51999.5830224742
2026-08-01 00:01:38,18000.06128284019,-1500.1233226405752,52000.388439728835
2026-08-01 00:01:39,18001.173691637247,-1500.1629255718021,51999.87355257244
2026-08-01 00:01:40,18000.37032412951,-1499.813622335511,52000.68593209619
2026-08-01 00:01:41,18000.83248539751,-1499.2109326417597,51999.761676215916
2026-08-01 00:01:42,17999.292224759974,-1500.0278924255376,51999.293471193094
2026-08-01 00:01:43,17999.312750306075,-1499.7015021267728,52000.26967151709
2026-08-01 00:01:44,17999.692191398124,-1500.2369832890201,52000.143848276646
2026-08-01 00:01:45,17999.458291509014,-1500.72661207869,52000.717451747325
2026-08-01 00:01:46,18000.89223504151,-1500.4371337718978,51999.83344037032
2026-08-01 00:01:47,17999.82497893165,-1500.783521990378,51999.60723721797
2026-08-01 00:01:48,17999.96173865083,-1500.1408304225095,51999.75251053084
2026-08-01 00:01:49,18000.420352391953,-1500.301012618579,51999.4758101043
2026-08-01 00:01:50,18000.29385799943,-1500.93927918234,51999.922226381204
2026-08-01 00:01:51,18000.73711605633,-1500.7745836484073,51999.99182791938
2026-08-01 00:01:52,17999.680705213617,-1499.8680593150366,52000.34371473748
2026-08-01 00:01:53,18000.266318611662,-1499.3116441449113,51999.83294135386
2026-08-01 00:01:54,17999.803289972064,-1499.6285737769142,51999.88251288115
2026-08-01 00:01:55,18000.469439553453,-1499.9784713080057,52000.1367896224
2026-08-01 00:01:56,17999.958606325163,-1499.8073656539225,51999.74552692058
2026-08-01 00:01:57,18000.27059236082,-1499.7074958388187,51999.56483829231
2026-08-01 00:01:58,18000.498259590648,-1500.1652417933637,51999.60470301208
2026-08-01 00:01:59,18000.483695639807,-1499.5386279955362,51999.67574564005
2026-08-01 00:02:00,18000.159955938256,-1500.4051383045498,51999.9073150355
2026-08-01 00:02:01,17999.67893273251,-1499.7256640772048,51999.81874760796
2026-08-01 00:02:02,17999.978425888214,-1500.3936887068048,52000.48959574917
2026-08-01 00:02:03,17999.833749533933,-1499.3256632159269,51999.9493373776
2026-08-01 00:02:04,18000.010173355913,-1500.326702006559,52000.45001826922
2026-08-01 00:02:05,17999.691765935862,-1500.6637473094122,52000.24471525715
2026-08-01 00:02:06,18000.14224756948,-1500.6692806461092,52000.14879872103
2026-08-01 00:02:07,17998.9600459215,-1500.5170923960482,52000.41934587873
2026-08-01 00:02:08,18001.204790175816,-1500.5896992220532,51999.72331720525
2026-08-01 00:02:09,18001.44254819215,-1499.733372002021,51999.539883778234
2026-08-01 00:02:10,18000.300033040694,-1499.9442075740144,52000.717306697814
2026-08-01 00:02:11,17998.56463876259,-1500.7712089591562,52000.35629054394
2026-08-01 00:02:12,18000.16592650888,-1499.6053888721606,52000.86015289462
2026-08-01 00:02:13,18000.59730929769,-1500.8189288434808,51999.94248794056
2026-08-01 00:02:14,17999.976243117562,-1499.6058837116032,52000.038929233175
2026-08-01 00:02:15,18000.703624155667,-1499.6311789726788,52000.22938060822
2026-08-01 00:02:16,18000.611398729696,-1499.9243896694056,52000.09851647205
2026-08-01 00:02:17,17999.776164912724,-1500.304330063804,51999.71409365039
2026-08-01 00:02:18,17999.999511286056,-1500.2145052813942,51999.87339037286
2026-08-01 00:02:19,18000.11205390062,-1499.748100960906,52000.0046325265
2026-08-01 00:02:20,17999.511487380958,-1500.411585634195,51999.91111423105
2026-08-01 00:02:21,17999.817329575435,-1499.6921089060036,51999.88967695046
2026-08-01 00:02:22,17999.64130254656,-1499.6881624468847,51999.36405594237
2026-08-01 00:02:23,17999.87965022178,-1499.873342784215,52000.9098496049
2026-08-01 00:02:24,17999.598500972654,-1499.145046408346,51999.87305094072
2026-08-01 00:02:25,18000.367033257025,-1500.107417044699,51999.62965631471
2026-08-01 00:02:26,18000.624955984636,-1499.7877910897387,52000.071913603824
2026-08-01 00:02:27,18000.320771351482,-1500.0605560160102,52000.91619472475
2026-08-01 00:02:28,17999.868416244608,-1500.0939744927628,51999.84284401586
2026-08-01 00:02:29,18000.55175972848,-1499.945440997585,52000.110669428694
2026-08-01 00:02:30,17999.438755108815,-1500.0214766293627,52000.21612741124
2026-08-01 00:02:31,17999.861780865784,-1501.3062122779904,52000.1564407392
2026-08-01 00:02:32,17999.61206068667,-1500.1986014747479,52000.55386649008
2026-08-01 00:02:33,17999.498066557386,-1499.4999058034969,51999.68809714312
2026-08-01 00:02:34,18000.023078036887,-1500.4219187323718,51999.559231632535
2026-08-01 00:02:35,18000.56254550654,-1499.7610281774303,52000.946064787335
2026-08-01 00:02:36,17999.736907557515,-1499.8947083535586,51999.45382818058
2026-08-01 00:02:37,18000.75821250129,-1500.5327200025138,51999.537535631185
2026-08-01 00:02:38,17999.320800283625,-1499.9627953861684,52000.04536463044
2026-08-01 00:02:39,18000.00065841509,-1500.2447256286607,51999.471583886196
2026-08-01 00:02:40,18000.311436211574,-1500.072425107676,52000.1283244419
2026-08-01 00:02:41,18000.80829905868,-1500.018334731901,52000.307040767686
2026-08-01 00:02:42,17999.635551499458,-1499.9048103306825,52000.24956572566
2026-08-01 00:02:43,17999.1887446847,-1499.6867338018146,51999.90424945817
2026-08-01 00:02:44,17999.825883496418,-1499.7272053285424,52000.590296525406
2026-08-01 00:02:45,18000.169414586486,-1499.8519203574301,52000.49950921801
2026-08-01 00:02:46,18000.18890900962,-1500.0065777025277,51999.76969535339
2026-08-01 00:02:47,17999.50102780355,-1500.392787375537,52000.37224289829
2026-08-01 00:02:48,17999.79453843591,-1500.7004580848495,52001.13830975709
2026-08-01 00:02:49,17999.435197771203,-1499.5854815673802,52000.171617317035
2026-08-01 00:02:50,17999.801531246612,-1500.3181405268692,51999.565840864954
2026-08-01 00:02:51,18000.141190641836,-1499.8637607994485,52000.04815016021
2026-08-01 00:02:52,17999.872642308394,-1499.6539807347756,51999.090998572676
2026-08-01 00:02:53,17999.989649746723,-1499.1894544394597,51999.901681679345
2026-08-01 00:02:54,17999.534412176257,-1500.10750171221,51999.883079547944
2026-08-01 00:02:55,17999.725122142583,-1500.3008266383029,51999.664653700405
2026-08-01 00:02:56,18000.23684278738,-1500.0636268831051,52000.69470629109
2026-08-01 00:02:57,18000.271863931634,-1500.6221094903115,51999.769193281885
2026-08-01 00:02:58,18000.697299654006,-1499.3682891929097,52000.74385129402
2026-08-01 00:02:59,17999.9890162721,-1500.668333275536,52000.100107237144
2026-08-01 00:03:00,17999.90648330375,-1500.6032149131543,52000.26054100094
2026-08-01 00:03:01,17999.49641441798,-1499.490255254333,51999.73644944995
2026-08-01 00:03:02,18000.065010096223,-1499.6998390653291,52000.4158814809
2026-08-01 00:03:03,17999.924027914905,-1499.7631558752926,51999.65291204544
2026-08-01 00:03:04,18000.25321706736,-1500.395786306945,51999.9538873026
2026-08-01 00:03:05,18000.614478137344,-1500.693390305581,51999.842809530506
2026-08-01 00:03:06,17999.955325952607,-1500.3105904135264,51999.552738824925
2026-08-01 00:03:07,18000.569444268636,-1499.9843737920025,52000.20894128548
2026-08-01 00:03:08,17999.289132757876,-1499.5603175302076,52000.07667722102
2026-08-01 00:03:09,18000.08996105385,-1499.7978956303073,52000.34531858978
2026-08-01 00:03:10,18000.750436631675,-1500.1631380969754,51999.77179180114
2026-08-01 00:03:11,17999.523709816316,-1499.8407884432236,52000.16930372648
2026-08-01 00:03:12,18000.10787351003,-1499.9848451677224,51999.76927464582
2026-08-01 00:03:13,17999.260560089377,-1499.4248900178459,51999.870084135095
2026-08-01 00:03:14,17999.904731942497,-1499.9114678998694,51999.959881035444
2026-08-01 00:03:15,18000.14438698243,-1499.6001714581823,52000.06524932057
2026-08-01 00:03:16,18001.33377008086,-1499.2042343819776,51999.794507205144
2026-08-01 00:03:17,18000.084117843056,-1501.2386616134713,51999.73092264837
2026-08-01 00:03:18,17999.89702303873,-1500.040767030556,52000.009829843635
2026-08-01 00:03:19,17999.456024216415,-1500.4890475519758,52001.010191844434
2026-08-01 00:03:20,17999.473601572045,-1500.5775109613219,51999.949568003525
2026-08-01 00:03:21,18000.0854980791,-1499.7948737414663,51999.305768283084
2026-08-01 00:03:22,18001.029799277516,-1499.565018348475,52000.87219828722
2026-08-01 00:03:23,17999.733441828652,-1499.597826594994,52000.456932960784
2026-08-01 00:03:24,18000.972833221458,-1500.2069922790156,52000.740859675636
2026-08-01 00:03:25,17999.992911795118,-1499.9738174461497,52000.78140109643
2026-08-01 00:03:26,18000.023489493826,-1500.290702110774,52000.196336785615
2026-08-01 00:03:27,17999.93977967719,-1500.842886042739,52000.4993246313
2026-08-01 00:03:28,17999.372944526196,-1499.237026049369,51999.732209939946
2026-08-01 00:03:29,17999.09143459567,-1499.707647999958,51999.80885922268
2026-08-01 00:03:30,18000.093851462574,-1500.1198101753655,51999.61233370399
2026-08-01 00:03:31,18000.02302450461,-1500.5809278876413,51999.993481887504
2026-08-01 00:03:32,17999.503358300033,-1500.4525709272516,51999.44547742792
2026-08-01 00:03:33,18000.412481255487,-1500.471414115601,51999.993277659036
2026-08-01 00:03:34,17999.79240594575,-1500.0539076398743,51999.299942992904
2026-08-01 00:03:35,18001.111283340397,-1499.9116150645514,51999.3429043196
2026-08-01 00:03:36,17999.818696485137,-1499.8296481625232,52000.343680061866
2026-08-01 00:03:37,17999.397696492564,-1501.2877964462798,51999.952000686906
2026-08-01 00:03:38,17999.95750048193,-1500.8988691286136,51999.32433064866
2026-08-01 00:03:39,17999.1181413678,-1500.0702589634595,51999.87907721308
2026-08-01 00:03:40,17999.27153659708,-1500.3638718878717,51999.81982087573
2026-08-01 00:03:41,17998.94021503967,-1500.1145163304823,52000.4971234762
2026-08-01 00:03:42,17999.78273770481,-1499.735015184263,52000.13294078816
2026-08-01 00:03:43,17999.756355458783,-1500.256499312954,52000.14536802615
2026-08-01 00:03:44,17999.744673913745,-1499.1378749732387,52000.360468462204
2026-08-01 00:03:45,18000.24905146091,-1499.6997805635024,51999.358999724594
2026-08-01 00:03:46,17999.444738653994,-1499.5634697004236,52000.091283427806
2026-08-01 00:03:47,17999.918593993218,-1500.8825084132081,52000.15322463818
2026-08-01 00:03:48,17999.491174792027,-1499.4534372801622,52000.77276970927
2026-08-01 00:03:49,18000.393505691172,-1499.9742422812446,52000.120148691225
2026-08-01 00:03:50,18000.777253960772,-1499.5477676620983,52000.549209847566
2026-08-01 00:03:51,18000.08960021874,-1500.1830656996367,51999.347298338784
2026-08-01 00:03:52,17999.073119900273,-1499.926766571858,51999.68755915531
2026-08-01 00:03:53,17999.757032152065,-1500.4069168520623,51999.75538370494
2026-08-01 00:03:54,18000.385416352117,-1500.9046482777605,52000.22560809066
2026-08-01 00:03:55,17999.68270292136,-1500.3046870928845,52000.31840093724
2026-08-01 00:03:56,17999.960871281277,-1499.1273664831447,51999.525225328965
2026-08-01 00:03:57,17998.133531986143,-1500.3346515404564,52001.36455277846
2026-08-01 00:03:58,18000.029473076134,-1499.8947241215108,51999.98496087945
2026-08-01 00:03:59,17999.612137894284,-1499.689571172777,51999.550473504656
2026-08-01 00:04:00,17999.88297071824,-1499.9843107706424,52000.07800808639
2026-08-01 00:04:01,18000.137429381364,-1500.1247746192116,52000.39358636976
2026-08-01 00:04:02,18000.13896756371,-1499.8282092437385,52000.28507339938
2026-08-01 00:04:03,17999.62409062007,-1499.9528337878223,52000.95228096906
2026-08-01 00:04:04,17999.882818503615,-1500.0707635902993,52000.681048708226
2026-08-01 00:04:05,17999.842661115377,-1500.2531531358584,51999.321016328664
2026-08-01 00:04:06,17999.95957926246,-1498.7375670242131,51999.608160388576
2026-08-01 00:04:07,17999.77161560725,-1500.5574527974695,51999.749785217384
2026-08-01 00:04:08,18000.073545709816,-1499.6387726700534,52000.45988932719
2026-08-01 00:04:09,18000.233726475264,-1499.554108349488,52000.10923565399
2026-08-01 00:04:10,18000.295135497618,-1500.4474087981378,51999.947464490404
2026-08-01 00:04:11,18000.48958792919,-1499.3408792463963,52000.058504689536
2026-08-01 00:04:12,18000.593040280546,-1500.096820527176,52000.20159927625
2026-08-01 00:04:13,18000.234455354417,-1500.018355121013,51999.98241247828
2026-08-01 00:04:14,18001.41747946414,-1500.3419685156787,52000.23700667436
2026-08-01 00:04:15,18000.39826639896,-1500.4976185122177,51999.47173957692
2026-08-01 00:04:16,17999.65288630623,-1500.4672583463555,51999.768297733026
2026-08-01 00:04:17,18000.14666109083,-1500.042599323055,52000.173192561626
2026-08-01 00:04:18,17999.22234279153,-1499.6759276562386,52000.06962082729
2026-08-01 00:04:19,18000.431470229927,-1500.2031469223036,51999.75235055924
2026-08-01 00:04:20,18000.299847800805,-1500.4246422071665,51999.70951689476
2026-08-01 00:04:21,17999.932742060097,-1498.9783290696762,52000.01010870709
2026-08-01 00:04:22,17999.97003286638,-1499.5969800019145,52000.29041946141
2026-08-01 00:04:23,17999.533182493946,-1500.0433489878874,51999.82214438602
2026-08-01 00:04:24,18000.380507223388,-1499.3782050647037,52000.15374111368
2026-08-01 00:04:25,17999.423685823644,-1500.259646081114,51999.645547041786
2026-08-01 00:04:26,18000.791536471057,-1499.7154893716283,51999.35022346294
2026-08-01 00:04:27,18000.439594144133,-1498.6803984804442,51999.9802210783
2026-08-01 00:04:28,18000.77403107928,-1499.97938126113,51999.87743807814
2026-08-01 00:04:29,17999.52888971004,-1499.7804744623743,51998.89444874398
2026-08-01 00:04:30,18001.076298023032,-1499.527236505477,51998.807641717256
2026-08-01 00:04:31,17999.673559696348,-1500.5516037197394,51999.99976274015
2026-08-01 00:04:32,18000.22026617223,-1499.6365723291167,52000.556633953565
2026-08-01 00:04:33,18000.239496478946,-1500.5001870701883,51999.94310211493
2026-08-01 00:04:34,18000.215806322194,-1499.057581030886,52000.67378843065
2026-08-01 00:04:35,18000.70089186081,-1499.3563033389025,52000.11255538343
2026-08-01 00:04:36,17999.77866090049,-1498.7096653675944,52000.0727937846
2026-08-01 00:04:37,17999.996227172982,-1499.9414739808344,51999.46969995152
2026-08-01 00:04:38,17999.67256382371,-1499.64054280303,52000.037129803604
2026-08-01 00:04:39,17999.71262734201,-1500.2416476483565,52000.9291067817
2026-08-01 00:04:40,17999.49192790801,-1499.6639103079142,52000.265791401755
2026-08-01 00:04:41,18000.360656691242,-1499.70744822882,52000.08618619835
2026-08-01 00:04:42,18000.03911198078,-1499.3786221853456,52000.47873895694
2026-08-01 00:04:43,17999.74253039794,-1500.1999762311664,52000.225580404476
2026-08-01 00:04:44,17999.408497837332,-1500.324863243957,52000.77103639401
2026-08-01 00:04:45,17999.90123347027,-1499.0644979668932,52000.91626672464
2026-08-01 00:04:46,18000.603420079737,-1499.8817081343489,52000.40773300216
2026-08-01 00:04:47,17999.9551054934,-1500.160910553149,52000.98832825897
2026-08-01 00:04:48,18000.200388340392,-1499.1248377275715,51999.884896680334
2026-08-01 00:04:49,18001.060975406566,-1500.959560065892,51999.44034178948
2026-08-01 00:04:50,18000.716525290612,-1500.6018666077762,51999.73144698585
2026-08-01 00:04:51,17999.563020659072,-1499.4080508939762,51998.96712158754
2026-08-01 00:04:52,18000.658408208925,-1500.0309761669566,52000.28094823676
2026-08-01 00:04:53,18001.334787989013,-1499.373671021819,52000.27716104863
2026-08-01 00:04:54,17999.665473574645,-1499.1622035171824,51999.7327111516
2026-08-01 00:04:55,18000.193960429573,-1499.2354852168912,51999.847010702506
2026-08-01 00:04:56,17999.864292919785,-1500.572626123543,51999.94225110033
2026-08-01 00:04:57,17999.852084908507,-1500.6522232215702,52000.35195007235
2026-08-01 00:04:58,17999.810723157185,-1499.8936478983685,52000.49046245774
2026-08-01 00:04:59,17999.020603926696,-1500.4874773504775,51999.09520034803
2026-08-01 00:05:00,17999.645065412475,-1500.2628559669938,51999.71141310223
2026-08-01 00:05:01,17999.152953981258,-1500.1355777670497,52000.14970056298
2026-08-01 00:05:02,17999.458068007185,-1499.2324157997373,51999.84989848362
2026-08-01 00:05:03,18000.236180644722,-1500.3830716306636,51999.518264864346
2026-08-01 00:05:04,18000.406443043,-1500.396977286631,52000.07622974545
2026-08-01 00:05:05,17999.786444112695,-1499.0760096248912,51999.74970686872
2026-08-01 00:05:06,17999.958904690415,-1499.2743526608056,52000.82722404435
2026-08-01 00:05:07,17999.948057748043,-1499.3569258599655,52000.090335915804
2026-08-01 00:05:08,18000.168874522726,-1500.1172231055996,52000.872629752455
2026-08-01 00:05:09,17999.456971708507,-1499.8149677441586,51999.376282925536
2026-08-01 00:05:10,18000.113086857666,-1500.3588989917066,52000.83668969967
2026-08-01 00:05:11,17999.71892297885,-1499.741390132315,51999.91212172771
2026-08-01 00:05:12,17999.5986508212,-1500.4481570507019,51999.674477466804
2026-08-01 00:05:13,17999.439171349328,-1499.5630451515933,52000.30624531855
2026-08-01 00:05:14,18000.46526935532,-1500.1722440210913,51998.99220737142
2026-08-01 00:05:15,18000.472736719472,-1499.1904885468466,52000.716990280314
2026-08-01 00:05:16,18000.53923717799,-1499.4893687599172,51999.844590946894
2026-08-01 00:05:17,17999.14303646591,-1500.01664896543,52000.16739755552
2026-08-01 00:05:18,17999.784835069713,-1499.920692536689,52000.456214070415
2026-08-01 00:05:19,17999.80316387019,-1500.1417265065268,51999.959723851534
2026-08-01 00:05:20,17999.514713607332,-1500.337586078545,52000.41994616091
2026-08-01 00:05:21,17999.935187304432,-1500.1177151028862,51999.78272112945
2026-08-01 00:05:22,17999.40975322562,-1499.8802386513573,51999.84890424561
2026-08-01 00:05:23,18000.289088424397,-1499.8978010815479,51999.93504715136
2026-08-01 00:05:24,18001.061520566305,-1500.038763313417,52000.41246884537
2026-08-01 00:05:25,17999.88824111017,-1499.711739957329,51999.74714833155
2026-08-01 00:05:26,17999.55887175298,-1500.211889642429,52001.28812564352
2026-08-01 00:05:27,18000.518486370842,-1500.301046192771,51999.80513386324
2026-08-01 00:05:28,17999.954223351422,-1499.6886565880136,52000.17863064951
2026-08-01 00:05:29,18000.064079225867,-1499.3373936368787,51999.98913335876
2026-08-01 00:05:30,18000.696861352717,-1499.9358743237692,51999.96590888222
2026-08-01 00:05:31,18000.04676768702,-1499.9243168535077,52000.19281546264
2026-08-01 00:05:32,18000.188535110516,-1501.0218564911315,52000.27022888852
2026-08-01 00:05:33,18000.523431548067,-1499.98063507479,52000.52813193269
2026-08-01 00:05:34,17999.677564217585,-1499.203785983574,51999.79616455064
2026-08-01 00:05:35,18001.400561559032,-1499.7595488158902,51999.90527722198
2026-08-01 00:05:36,17999.86424506374,-1500.6174499210222,52000.11309665951
2026-08-01 00:05:37,17999.956583547424,-1500.310816295962,51999.964921859806
2026-08-01 00:05:38,17999.865898640197,-1499.9566238189448,52000.602194281564
2026-08-01 00:05:39,18001.000962617665,-1499.8528305397963,51999.73294154635
2026-08-01 00:05:40,18000.68775262293,-1500.3201470103231,51999.46666728035
2026-08-01 00:05:41,17999.774956168156,-1500.3337172293839,51999.73575348968
2026-08-01 00:05:42,18000.231571596985,-1500.3488523220492,51998.846987827725
2026-08-01 00:05:43,18001.071256938212,-1499.4491730608797,51998.93844934692
2026-08-01 00:05:44,18000.369465172647,-1499.9842463186085,52000.43417077793
2026-08-01 00:05:45,18000.13148726926,-1500.389153080911,51999.55613245414
2026-08-01 00:05:46,17999.431690844332,-1499.9366645202113,51999.84023602419
2026-08-01 00:05:47,18000.08547684852,-1499.5343644596599,52000.60319380171
2026-08-01 00:05:48,18000.360396583856,-1500.0750466441684,51999.97855981118
2026-08-01 00:05:49,17999.789624923964,-1500.4118809154932,51999.178248467586
2026-08-01 00:05:50,18000.283236838277,-1500.1192103577407,52000.40195740422
2026-08-01 00:05:51,17999.151944700945,-1499.2363192981438,51999.31077368307
2026-08-01 00:05:52,18000.855049944614,-1499.926168716585,52000.273130961206
2026-08-01 00:05:53,17999.374222075723,-1500.312889031885,52000.447893868266
2026-08-01 00:05:54,18000.242915306888,-1500.3902699757325,52000.2979197332
2026-08-01 00:05:55,18000.226256895203,-1500.2648664023664,52000.87390447601
2026-08-01 00:05:56,17999.95935230379,-1499.9329681743488,52000.22326536878
2026-08-01 00:05:57,18000.3600238116,-1499.0696711317871,51999.50791391819
2026-08-01 00:05:58,18001.037865754468,-1499.7914847556651,51999.73252224236
2026-08-01 00:05:59,18000.15764477565,-1498.9934814335409,51999.90642453222
